0.554702,0.333804,0.904995,7.55351E-05,0.707107,0.707107,9.22493E-05
0.554773,0.334711,0.906511,-0.0011459,0.707105,0.707106,0.00128637
0.555601,0.340061,0.917779,-0.00970141,0.706979,0.707084,0.0108723
0.556503,0.348389,0.935353,-0.0229599,0.706392,0.70698,0.0257249
0.556905,0.364954,0.970484,-0.0491448,0.703824,0.706529,0.055078
0.556017,0.377108,0.996473,-0.0682245,0.700761,0.705992,0.0765134
0.552863,0.394967,1.03519,-0.0961431,0.694422,0.704884,0.108046
0.544772,0.41944,1.08973,-0.13436,0.681999,0.702709,0.15174
0.530695,0.445654,1.15084,-0.175485,0.663386,0.699441,0.199764
0.502181,0.479541,1.23622,-0.229604,0.629299,0.693422,0.265387
0.466545,0.507237,1.31509,-0.275694,0.589518,0.686334,0.324664
0.428742,0.527471,1.38252,-0.311714,0.549091,0.679056,0.374455
0.354556,0.551055,1.48868,-0.36097,0.472804,0.665103,0.451437
0.275667,0.560585,1.57896,-0.394063,0.394415,0.650437,0.515832
0.201114,0.5587,1.65033,-0.412841,0.322003,0.636562,0.566273
0.0718343,0.534865,1.7512,-0.423637,0.19891,0.612142,0.637377
-0.0242198,0.501801,1.81117,-0.416539,0.108709,0.593462,0.68006
-0.177337,0.421933,1.88376,-0.380296,-0.0341954,0.562145,0.73362
-0.280403,0.347187,1.9166,-0.337488,-0.130651,0.539458,0.760275
-0.423344,0.207038,1.93634,-0.246987,-0.266641,0.50439,0.783256
-0.518802,0.0779017,1.92511,-0.156358,-0.36097,0.476787,0.786083
-0.578181,-0.028005,1.90048,-0.0780433,-0.422896,0.456203,0.779068
-0.638895,-0.181509,1.84328,0.0415066,-0.492807,0.428577,0.756135
-0.662675,-0.277427,1.79476,0.120114,-0.525781,0.41225,0.734287
-0.676449,-0.387283,1.72599,0.214543,-0.55366,0.394143,0.701486
-0.675724,-0.483784,1.65185,0.302381,-0.568913,0.37855,0.664532
-0.664049,-0.566229,1.57546,0.382335,-0.574087,0.365275,0.625155
-0.644809,-0.634468,1.49986,0.453369,-0.571601,0.354153,0.585068
-0.616163,-0.698446,1.41402,0.526029,-0.561774,0.343394,0.538316
-0.59614,-0.730904,1.36217,0.566323,-0.552894,0.33769,0.509461
-0.570448,-0.76364,1.30108,0.610653,-0.54002,0.33163,0.474872
-0.549405,-0.784959,1.25411,0.642564,-0.528544,0.327408,0.447836
-0.532409,-0.79929,1.21764,0.666102,-0.518777,0.32437,0.426571
-0.516955,-0.810387,1.18536,0.686056,-0.509554,0.321846,0.40755
-0.502128,-0.819476,1.15504,0.704062,-0.500427,0.31961,0.389511
-0.496237,-0.822693,1.14315,0.710936,-0.496729,0.318767,0.382385
-0.494226,-0.823741,1.1391,0.713248,-0.495457,0.318485,0.379957
