0.554703378482883,0.333799206790111,0.904995227758223,8.05883213650225E-05,0.707106776596165,0.707106775010695,9.34413068087096E-05
0.554703308732638,0.333799395600393,0.904995024149796,8.05029778143001E-05,0.707106776605897,0.707106775022348,9.33530072074476E-05
0.554703290306652,0.333799541545244,0.904995150760564,8.03841724724663E-05,0.707106776619402,0.707106775020648,9.3365963314814E-05
0.554703285399436,0.333799447343789,0.904995125033287,8.05765231643874E-05,0.707106776597548,0.707106775035543,9.32527898851071E-05
0.554703286475981,0.333799466010007,0.904995036976005,8.04954195958796E-05,0.707106776606779,0.707106775026693,9.33199198831459E-05
0.554703286475981,0.333799466010007,0.904995036976005,8.04954195958796E-05,0.707106776606779,0.707106775026693,9.33199198831459E-05
0.554715978778989,0.333777231287346,0.905042962280108,4.85849771727742E-05,0.707106780358225,0.707106769241333,0.000125315636104
0.554754239632013,0.33334663059151,0.905425451211949,-9.62389861592013E-06,0.7071067842488,0.707106777951792,1.23018660891134E-05
0.554754239632013,0.33334663059151,0.905425451211949,-9.62389861592013E-06,0.7071067842488,0.707106777951792,1.23018660891134E-05
0.554891992758586,0.332500892679306,0.905962612746767,-6.95904522952505E-06,0.707106788216469,0.707106773957746,1.52587736228626E-05
0.55510016606999,0.33120449872467,0.906787837528448,-4.15121712998534E-06,0.707106794284747,0.7071067678323,1.85707763084105E-05
0.555382199942596,0.329415819891363,0.907925805777438,-9.03014437128433E-08,0.70710680268698,0.707106759301405,2.33249423757175E-05
0.556151214145487,0.324325867323326,0.911163189963906,1.03414445001835E-05,0.707106825020341,0.707106736354596,3.61200702787536E-05
0.556151214145487,0.324325867323326,0.911163189963906,1.03414445001835E-05,0.707106825020341,0.707106736354596,3.61200702787536E-05
0.556619366870833,0.32105457627715,0.913243439535747,1.62835665297968E-05,0.7071068396199,0.707106721207559,4.38257668678222E-05
0.557655255893254,0.313241558243395,0.918209013452367,4.80057084014726E-05,0.707106868893469,0.707106690596094,4.21113371444519E-05
0.557655255893254,0.313241558243395,0.918209013452367,4.80057084014726E-05,0.707106868893469,0.707106690596094,4.21113371444519E-05
0.558722596395357,0.30408135182689,0.924028346319909,4.4972733318473E-05,0.707106904696974,0.707106652309145,7.461549527925E-05
0.558722596395357,0.30408135182689,0.924028346319909,4.4972733318473E-05,0.707106904696974,0.707106652309145,7.461549527925E-05
0.559233156744207,0.299135806995045,0.927168827664224,5.73802229874415E-05,0.707106923790846,0.707106632137037,7.63044810714342E-05
0.559712987100476,0.294017849408891,0.93041856893967,6.36207623928496E-05,0.707106939850411,0.70710661483748,8.2588527046675E-05
0.560153599090494,0.288771776376085,0.933750184394748,6.30018030940441E-05,0.707106955960877,0.707106597452085,9.3285854149861E-05
0.560549344565752,0.283428209670365,0.937143794530155,6.65905488011899E-05,0.707106974019992,0.707106578404206,9.81605111894228E-05
0.560896291956231,0.278003847066774,0.940589268834659,7.62393731009948E-05,0.707106991869871,0.707106560028416,9.48740172477609E-05
0.561192075150599,0.272496307926273,0.944088836524306,9.03290405075463E-05,0.70710701536566,0.707106536180686,8.4568816405431E-05
0.56143553801929,0.266877757804678,0.94765863793818,7.87043146665711E-05,0.707107033816199,0.707106517206476,9.928451147387E-05
